product_id,cart_id,quantity
1206,352,20
258,7932,11
2697,2017,1
2382,2153,6
359,9207,11
876,9478,18
556,4307,20
794,3318,3
2241,7056,12
326,6361,19
1320,493,14
77,6157,20
187,6373,9
318,6258,15
273,8232,14
1415,6360,9
2168,7664,2
2880,7275,11
1964,8561,4
320,1668,16
1176,7387,14
721,5514,12
1776,3199,3
2985,1424,16
870,5556,4
103,6135,4
1072,8941,3
300,5417,4
125,9250,14
2578,9663,12
1236,7778,16
1185,9004,7
710,5347,6
1405,3714,17
1767,9227,3
2957,1988,3
67,6939,14
2881,5266,18
2054,8326,16
2995,704,8
1184,3062,13
233,170,20
1730,8664,18
1960,6340,15
1786,699,17
2084,4638,10
1435,4929,4
2317,7640,16
456,1279,7
817,8156,11
494,3537,16
2832,2835,14
2014,1348,8
1496,8463,1
402,3077,17
2164,3887,8
1311,8490,4
1258,7019,5
2133,8554,19
1502,5962,16
709,9137,6
333,7740,13
82,4715,14
606,6405,6
1816,4451,4
1060,2687,18
2046,4086,20
1373,452,7
2592,4143,1
2447,5860,6
1855,4789,13
2399,5393,7
2687,5753,20
2975,284,12
1309,1681,7
691,984,5
1809,8725,2
1449,4164,4
2716,1928,17
1172,8409,17
794,9067,7
2812,2699,20
2784,4174,5
2401,5038,19
755,6771,2
1922,4392,20
1319,8969,12
1958,6672,4
2451,1743,17
1132,7480,19
484,8038,11
1967,3113,19
2776,3026,13
2780,4923,12
617,5745,13
1375,9885,18
546,2738,3
2883,4907,16
776,6633,4
1680,7521,11
1256,8358,3
158,622,16
119,5202,3
946,1581,2
1190,2489,5
973,4762,7
498,71,17
1552,3117,16
2511,6903,8
2064,6496,20
382,5207,2
2041,7622,13
761,7334,1
1016,7746,5
1639,2587,16
612,2882,19
53,1676,15
2367,3804,15
1646,3921,7
164,2622,10
1955,7064,7
844,550,12
2556,3878,14
1379,3356,11
1855,639,11
2530,6825,2
416,3616,5
1167,6400,10
2265,4705,1
1838,5871,8
1151,1390,6
809,5694,6
246,9476,7
910,4204,11
194,6479,12
1394,4749,9
2733,5616,4
2548,9728,12
1835,3758,2
1595,2823,14
192,4396,17
996,3481,14
56,8864,11
550,1250,16
1622,5445,19
806,997,1
827,8093,8
481,5736,5
442,774,19
649,9956,6
504,2914,19
2823,9410,2
1362,9053,20
1314,515,20
97,6307,5
1002,4408,6
2803,5976,9
202,3517,8
767,7009,1
1515,6869,19
897,4928,14
2403,9655,10
2013,8177,13
2784,1359,16
2533,7161,20
2002,9555,4
1495,8998,2
242,5938,18
307,2210,3
2438,756,13
507,1340,1
1319,8361,15
595,7392,12
1736,2618,11
533,8633,16
1450,7229,1
320,9853,13
1086,4271,4
308,915,19
2863,9301,14
1267,5887,16
2626,3918,1
192,8172,8
1794,5629,13
1088,23,19
1406,41,16
553,3949,9
2864,4707,5
1369,701,16
341,6330,6
217,2592,18
1652,381,20
2353,295,2
1479,2562,1
2843,6377,4
64,5946,13
2080,4696,8
1214,3025,18
2382,3350,6
792,3522,2
1861,1708,17
1034,2631,11
2541,2697,16
2184,9599,12
2090,8351,12
2381,2145,2
985,3451,3
1660,2268,10
1310,258,2
881,1055,13
843,5027,19
2716,3418,4
1922,2119,3
2478,3623,10
1084,2866,19
2647,7951,14
1083,6219,2
1189,8933,6
2111,622,20
803,1228,10
1927,898,8
1068,8469,5
838,2839,3
1478,5790,19
1601,2141,10
1275,7133,11
1850,6776,13
119,7321,5
2908,2484,4
103,834,20
486,7291,1
1724,6107,20
882,1498,7
811,2256,9
2750,6041,7
1277,4868,2
84,2143,16
60,6547,16
1896,4606,18
889,3463,17
590,6401,12
1248,377,5
2699,3521,5
108,7217,2
499,1791,20
883,1039,9
2772,5668,5
2658,8401,15
1447,7562,4
583,7096,4
1907,2988,18
2584,9711,7
1874,5718,12
1089,8453,12
224,57,15
2500,4548,12
2915,7321,15
1030,1673,20
1922,6722,17
1321,1335,11
1475,9012,19
2959,5854,6
2713,4670,9
497,8144,20
2590,8115,8
412,5441,7
446,9607,20
2391,9525,2
2342,7292,11
2517,9010,18
2151,1527,10
19,9568,1
537,1272,16
1823,7185,10
1607,460,19
2946,3939,7
2974,8908,10
710,8677,2
2690,4020,10
2613,8949,14
2529,3510,4
1879,689,4
2080,6132,4
911,7527,11
2298,3217,17
986,8832,9
2470,3352,20
1237,398,9
1903,1035,4
2607,2148,15
1219,6364,13
1720,5715,8
1524,1087,19
1199,806,13
2356,9443,6
1694,1965,11
1494,3603,15
2786,7632,15
97,9919,14
2859,7016,3
219,6246,6
525,9754,17
2443,3041,7
909,874,1
2870,3445,3
295,3304,2
105,4993,15
711,907,13
2688,8627,9
823,2422,18
1855,8309,1
1393,6106,7
1826,6430,18
1783,3582,19
518,9416,3
1932,1267,17
515,3318,7
624,7637,3
113,7643,17
1044,2911,3
2858,5347,10
714,4954,20
1179,8650,7
1379,6220,14
2834,1276,10
1684,3475,5
2105,2971,12
128,6302,17
74,7700,6
2593,5617,18
2193,2085,17
316,7686,16
681,417,8
778,7562,14
2429,307,14
2089,3123,17
1764,2879,8
2940,3660,16
2300,654,14
1406,6472,2
1526,8222,3
177,9432,20
640,6799,12
531,4743,7
2589,6116,17
1316,8970,5
1321,1263,5
1727,1217,13
802,9499,8
1988,6406,18
678,2043,9
2520,4955,4
110,9077,17
459,6566,1
822,6050,8
2814,2009,2
1039,5424,3
286,6927,19
2504,7913,6
1054,146,19
112,9509,13
337,1548,18
914,6977,1
473,2009,19
942,2493,12
733,7798,17
722,3669,13
2337,1317,19
947,4791,6
682,8362,9
833,8767,12
1853,2877,11
488,2529,5
2101,4278,14
2711,5601,18
1224,14,10
1860,6796,12
2309,9578,12
2692,5693,9
1044,2346,5
2901,7365,9
904,4459,13
1549,2960,19
2956,2738,18
3000,7932,10
1285,1870,7
582,220,8
1167,4749,17
1082,4343,6
47,1898,4
1757,4446,7
1055,919,14
1607,756,14
739,9396,12
902,4020,16
733,7824,11
2839,1259,18
203,2926,3
1630,1995,8
2008,6010,15
1557,6033,18
2903,7277,12
581,4357,5
741,1615,2
4,1884,2
1327,7586,4
1699,1140,2
2104,1779,15
261,6631,17
1654,363,14
589,1354,3
2780,7796,20
279,5705,14
508,5657,20
1584,9689,6
2540,8359,10
1610,7131,7
2654,4988,3
898,4154,17
2121,225,14
1402,8001,19
82,1692,11
2282,8991,4
2687,5150,16
2439,1539,20
2863,3909,3
1782,6471,6
1546,69,10
970,8902,18
1700,5524,17
1651,4530,6
2112,2109,9
2736,3972,16
7,7117,2
1125,4554,15
417,1293,14
1009,2561,1
1767,7183,16
1633,5132,17
746,1529,5
535,9716,6
1303,3723,15
2124,3060,4
1216,4862,19
133,63,17
1461,7677,18
1479,2508,14
2308,4860,13
2232,6531,19
1489,2612,5
1543,6849,5
1575,2455,13
2882,2212,1
237,9570,7
13,5424,2
2864,1650,19
1784,8576,12
2985,2061,4
1434,9207,17
521,3021,16
1571,835,2
2527,3806,9
711,5235,6
1137,173,1
2986,7861,12
1732,1012,18
955,9508,17
437,7992,6
759,9712,9
2050,1737,3
2119,2049,12
1938,1810,18
828,585,9
1017,7200,5
703,5820,8
1999,3486,8
2149,8796,8
1919,3774,19
1887,3272,18
2845,3766,2
602,8254,15
2357,9834,1
1714,456,20
2066,299,2
542,7828,16
490,8641,14
1456,8806,1
2999,7182,6
1270,5965,19
1225,7013,6
20,9002,3
2277,5028,20
151,8005,10
2623,9639,3
2155,9637,4
1628,211,17
2267,2725,17
1206,596,3
2430,5790,19
859,8128,19
1398,2808,7
2795,6900,15
2263,9094,14
2691,8147,13
731,1210,15
864,3687,16
2933,1370,18
878,7234,3
2004,1644,10
1250,7053,11
2284,8516,3
741,5145,14
867,6817,8
1403,8473,14
863,9945,18
2935,6570,1
2984,2423,20
1110,4260,9
2492,1598,19
1895,4635,9
898,8428,7
2913,4566,6
1750,7315,2
2060,5751,15
1873,1710,15
1151,9055,20
1493,4171,3
2518,7983,15
1846,5729,1
2765,582,17
2492,2304,20
291,3814,4
1285,3577,18
2647,3950,15
2356,8668,10
2009,3466,17
2070,503,19
1468,4130,12
2262,7211,3
2183,6792,17
1628,793,17
1501,7232,14
583,5040,3
788,147,11
2315,1756,14
1043,7908,16
283,5257,17
253,9647,20
1586,4487,5
563,8915,17
929,2386,13
1382,3705,3
1702,7070,3
2718,2112,7
2409,5571,18
97,5894,18
684,913,2
2847,5276,3
2883,8031,2
1199,3795,7
1901,5059,4
2512,5849,4
2122,8696,15
684,723,3
2054,6442,17
1055,936,4
302,3343,18
2397,5020,18
1439,6321,17
2012,2736,12
1379,8140,19
2063,5944,6
2208,4436,10
618,9915,14
2501,8015,3
1936,6061,7
1851,2751,6
1395,8408,20
2446,5967,12
2488,7584,6
446,114,17
163,9625,2
808,7097,15
709,4058,17
158,7624,20
2520,98,1
1630,2945,20
1703,9445,9
1201,2055,18
1107,4229,3
381,7511,16
2353,3802,16
2871,1301,20
2629,1012,14
1551,6258,8
879,8444,19
1439,1464,3
1800,6317,18
793,3333,16
132,3812,20
1491,9965,20
1981,4676,6
2363,281,18
2467,64,6
946,2843,11
1410,8354,9
1677,1571,11
1994,3857,5
222,7260,20
1469,6960,3
2083,8439,4
1931,4725,20
2078,2192,3
480,7828,6
2456,2722,6
683,1012,19
1356,1210,5
36,5972,8
913,6646,14
142,8411,2
2337,1374,6
835,2560,18
1926,2853,17
529,3804,3
1554,1312,18
2436,2512,5
2220,1341,5
2906,3351,8
1845,9779,20
2279,5108,11
1240,6464,9
274,6516,9
1977,3184,20
664,6290,18
580,7622,13
1877,7099,18
565,6920,17
271,7720,12
2538,1896,16
81,8238,14
2991,639,5
1101,5601,9
2023,5487,1
860,810,5
2853,2089,6
1496,1773,15
2288,3538,17
2559,3709,14
2905,7580,17
2191,643,17
2397,4698,19
2238,51,19
2688,9713,3
30,8156,13
85,7590,2
2467,5545,20
2960,4605,5
2207,3190,9
490,1262,16
1024,3958,6
1660,1539,4
1535,7520,1
2451,642,2
2432,9908,1
531,7675,17
404,7796,4
326,1045,7
1793,1060,7
1566,9278,5
645,1870,7
1911,2833,20
2830,191,14
1264,8771,15
639,2247,4
2776,8531,16
2466,2593,16
1198,3848,1
507,1420,1
2363,9828,16
1678,5785,3
599,877,4
244,7437,16
2389,1225,2
724,6619,4
664,9840,2
2136,3161,20
540,396,4
2180,5514,6
2910,2217,9
1726,9369,7
105,2708,1
1523,8782,4
2332,6349,8
34,104,16
2063,8831,18
2277,7783,8
212,7086,11
1596,8489,5
1232,9860,1
1965,8001,19
1236,7796,12
245,2616,5
1395,3972,12
1338,2031,3
1167,3194,11
1385,4025,2
1867,2257,3
2522,7946,5
535,874,14
2783,5822,3
2688,9099,20
2858,8550,9
832,7880,14
2663,3547,19
629,4234,7
1363,7596,11
1368,6260,2
2127,9495,13
333,9429,11
1778,6242,9
1388,8093,12
2605,436,6
1394,2651,20
1265,6705,5
1184,6209,20
199,9393,18
716,6513,6
2808,380,5
2787,1518,1
1435,4451,3
406,5842,12
2377,4511,12
2403,1682,14
18,1489,6
2475,1250,12
2872,4953,12
66,8730,20
775,3098,20
2924,1771,1
2804,2477,9
980,5122,13
2969,3027,1
270,9806,9
533,6656,6
758,8762,17
2745,3993,7
1315,5896,2
2794,4424,9
230,7529,2
356,6867,18
2857,9177,10
44,99,7
1642,2961,6
2341,918,3
241,1751,6
2983,9838,11
2985,953,1
1687,8045,17
2983,1670,4
2369,6308,7
2776,4526,7
2416,8754,13
1330,9757,16
2980,8698,20
1945,43,9
1870,4007,4
2385,43,7
316,9081,4
2552,3606,9
317,5002,5
1510,2265,20
1264,8638,12
785,8787,20
243,2465,2
919,7571,10
1645,6275,17
2206,337,7
995,8076,4
2879,5333,12
1151,7750,17
388,1069,15
2143,3300,19
596,9803,11
2766,5600,9
1031,706,16
1127,5064,11
2786,266,12
1326,8876,14
2269,6186,11
422,3485,3
1052,7247,16
1407,6971,15
233,2623,16
583,4165,15
2513,402,15
1178,3678,16
1044,2947,16
1124,6449,4
2730,762,14
2378,6014,19
1156,2086,18
2283,9472,5
1711,1166,17
947,7334,4
1532,8496,5
2221,9841,6
1805,3907,18
1280,5771,7
2341,1816,20
1247,8330,12
504,3899,1
1415,7153,1
821,484,19
121,8141,16
614,8993,20
807,6193,3
632,7251,5
416,3927,14
1893,6461,8
2654,964,4
2402,3726,18
375,9049,11
1149,6125,10
994,3487,13
2289,7280,17
1530,8351,20
1882,6133,5
2057,3558,6
1196,4986,20
746,5112,18
848,6954,20
1537,3880,18
2833,9596,16
1136,3773,5
468,2803,14
1664,2039,11
2079,1995,12
2608,4531,1
1757,7431,14
1059,8873,18
81,3056,20
1540,1981,11
1399,2962,15
2523,3389,18
231,5371,18
2330,7583,20
2802,6300,20
2941,1567,19
583,1933,6
2234,4941,2
2352,7515,20
585,58,17
2406,4545,12
2090,7624,2
2722,8592,3
2088,6116,6
1437,9429,1
1144,1584,1
1934,8903,19
2370,1922,1
964,1342,3
2307,8089,3
2927,5889,16
2751,4878,5
2183,350,9
2726,8527,1
2663,5557,16
1413,5407,2
2253,7337,2
1611,9470,3
323,7594,18
1280,351,10
255,5314,5
738,4901,11
1823,4191,12
1229,3121,6
1671,3638,19
1054,2683,5
2864,9988,8
422,1448,19
2189,1377,18
237,4002,18
1845,2929,19
291,9785,13
2525,4203,4
972,7792,1
2366,2315,6
2547,6180,16
2572,6464,16
113,6950,18
631,790,2
2273,2821,19
2491,6351,3
705,9529,14
1872,1663,11
1905,5332,18
429,7480,4
2220,6050,19
955,1527,7
1553,8380,10
1294,4577,10
89,3549,17
568,895,7
2803,4190,2
520,4497,11
2909,8061,17
853,2335,14
2711,6157,11
2933,6317,11
2420,9875,8
2059,6381,8
1315,1896,7
1771,5876,8
1524,50,3
2653,436,7
1543,8805,8
1545,793,15
1311,2475,5
1506,4806,2
895,492,17
2779,1743,6
1165,3045,18
1049,3036,6
2806,4257,14
749,4570,8
630,6408,13
921,791,9
1013,8239,17
1139,5662,10
1790,1176,8
1363,8681,16
716,1799,13
52,9956,16
457,6504,6
629,9606,8
695,4260,10
24,6915,2
1447,6489,11
2912,509,10
1928,5190,14
2675,4878,5
2736,3994,15
2695,1710,20
2574,4105,20
267,8269,18
1201,2146,8
119,4407,16
507,8672,9
865,5377,19
1063,72,12
2820,8399,1
837,8277,4
1871,6594,11
1076,9191,6
774,7574,11
1125,4171,2
551,4337,12
783,7798,7
2012,302,19
174,8315,11
707,6239,11
2054,4589,12
1602,5519,20
1487,520,1
928,2591,14
2347,6310,6
1023,2988,3
2615,7493,13
2817,7536,3
2944,724,9
38,7976,18
1730,8028,6
1304,1044,7
1589,3789,10
1368,6451,16
1866,5702,18
1580,5313,16
2690,9056,17
1852,6759,7
1291,4195,12
311,4927,3
1384,8108,1
1423,7717,9
1523,592,10
1675,4808,15
1413,3133,19
50,1067,14
1489,8924,19
1308,3836,14
2845,6629,11
896,8334,1
2270,9549,13
573,4853,11
253,8654,18
169,8231,2
2822,23,8
2569,3668,13
2007,9075,2
693,1017,9
2956,9558,20
1013,730,6
817,769,12
2905,429,13
1718,2335,3
2610,9104,7
681,9940,10
953,2180,7
1152,4547,4
2683,1566,12
2792,1325,2
2695,368,17
1239,6300,7
714,7765,4
1907,9371,5
791,9641,8
561,2259,12
73,9650,6
2037,1248,4
1678,1438,1
2990,4290,1
532,9668,6
191,3962,13
1009,7234,3
419,5246,1
2204,1569,7
1200,5746,10
177,352,7
2216,5522,8
1316,8130,15
1461,1429,16
2819,600,17
2736,3032,9
707,3530,10
681,2550,16
601,2779,6
2848,2867,15
1144,732,19
427,5582,5
2348,912,8
2009,5029,18
2466,5759,20
1497,5865,19
2426,4970,5
980,7392,8
1221,1499,14
2771,557,9
2444,5787,19
786,6280,14
789,3358,19
1347,1247,4
2661,6902,19
40,8941,12
1099,7906,2
360,5756,9
1080,9150,18
2181,580,16
2815,3506,17
1954,9079,10
1940,4923,5
1629,3576,18
2393,8862,5
413,5421,9
368,4301,19
233,8073,7
637,1378,14
1474,6867,7
2145,4431,17
793,1205,3
353,2295,7
298,9313,20
2959,6950,10
1715,6869,11
2339,9675,5
547,3028,16
227,5575,16
221,9215,7
370,3467,12
1407,3415,8
2371,7469,16
2771,764,4
2926,9141,16
286,7384,4
1603,7504,5
1601,429,9
1248,7665,15
276,2133,1
1507,4125,14
505,7640,17
846,9957,5
1266,6039,6
2305,9150,17
2151,6203,5
1853,3388,1
900,5909,2
1398,1555,20
380,5600,10
1594,6378,7
1327,852,5
762,7074,6
1051,7995,9
1462,4672,9
2910,719,11
1950,1231,18
2066,6413,11
1580,9527,12
2747,6190,11
1886,3372,13
292,3214,13
905,3674,13
2062,8384,14
214,3175,7
1091,8353,7
255,5688,17
1084,8159,10
856,9146,5
170,3677,7
344,7167,17
1210,9146,14
2465,699,19
2432,2982,9
2190,21,20
760,4013,20
744,1556,16
2428,7492,17
2276,3056,15
699,450,8
1113,2396,14
901,2957,20
1590,8051,1
1195,1924,9
1905,4960,17
1802,7684,17
2103,5567,13
868,8390,13
227,8167,13
963,436,5
2438,9833,9
26,3829,18
765,9138,9
1447,3396,19
350,233,13
2082,741,9
190,8537,10
2342,8144,14
2254,4163,10
758,6523,3
417,125,17
1511,1963,9
2382,2302,7
500,3049,10
2775,8999,20
1551,7675,8
164,2730,8
874,8716,2
183,1650,12
831,2708,1
2208,4726,8
2485,1700,19
2665,3669,3
202,2098,15
765,6583,18
222,4243,10
1028,7689,13
1516,5754,9
1698,4325,15
361,435,5
1181,5000,20
2731,2440,10
982,9794,18
1248,4108,12
1500,9147,11
905,1691,6
323,7301,14
2944,9240,17
773,8800,20
1900,112,1
1895,7712,11
366,2581,8
1576,165,12
1143,407,1
2247,7697,19
2021,7062,14
2524,6336,18
2196,9851,20
1239,9675,4
540,5027,16
2587,2074,10
1376,9910,5
1360,4963,5
2730,2298,14
2708,7761,6
10,252,12
1056,8579,17
875,7664,8
1107,5492,1
1315,8458,5
1593,9242,2
505,7503,12
181,3636,1
2204,1449,15
2703,2172,12
776,1951,3
2471,3578,5
646,5813,5
1611,5522,7
1032,7257,10
125,3792,12
441,2033,11
1182,3462,3
2999,8804,20
2315,1949,13
565,1957,16
2716,274,20
400,641,17
423,5302,19
2403,9753,14
513,131,15
628,313,19
2301,3268,3
2397,4062,4
547,6725,1
2364,2265,12
1703,3813,9
2765,3099,10
607,5316,20
2809,9193,11
915,7012,7
2076,5060,2
2937,7385,1
429,8297,13
1815,5001,10
2545,3314,14
2862,4664,1
1782,8628,13
5,7421,3
962,9626,9
2986,4965,15
173,6430,11
2270,5399,2
202,8913,4
1439,7027,9
535,7724,17
2452,5153,6
249,5876,14
2217,5320,9
1985,1243,15
932,4366,19
1609,7286,9
2937,8686,17
2128,263,13
1126,628,19
964,3637,13
2389,8553,5
177,8895,13
2973,1446,20
756,449,3
933,3490,14
498,6945,4
2041,9591,14
2296,2570,6
2316,6904,11
1129,7595,2
1878,5881,1
826,4505,1
596,3780,8
1307,3830,2
2340,3890,6
745,5996,3
773,565,7
910,2804,3
26,7532,17
1998,4905,4
351,9502,20
135,2150,3
541,2980,7
2365,8729,1
1337,5051,6
1562,8595,16
1120,968,2
104,2064,3
293,5370,12
2085,7217,6
162,4159,8
1057,9739,4
749,6259,12
1977,9144,15
501,6978,12
2012,4408,11
2831,8475,17
2605,6595,20
1665,2050,10
2692,2978,6
132,1844,4
2050,6766,1
119,8268,6
1357,8415,15
1760,1224,14
76,251,11
2333,325,16
1542,2163,11
1173,59,3
2539,5472,11
684,8597,7
2984,7738,3
1745,6974,18
495,7862,11
519,1191,3
2272,7865,16
1080,9674,20
1824,1461,14
2284,7114,16
2235,5958,7
2915,8275,15
2293,995,3
1389,641,14
1484,7706,5
931,7116,2
493,4526,11
489,2147,10
2945,56,3
48,71,9
1107,335,17
1080,9976,11
2568,2992,6
739,9464,4
1436,6787,10
1724,1207,18
2760,4157,18
1537,2764,20
1055,671,18
1918,6605,7
342,7593,11
330,4429,7
2885,7719,17
1433,6470,8
1171,5638,19
2136,2519,10
1841,8826,9
1103,9641,9
1744,7410,17
1868,952,4
587,6912,5
1315,7477,5
2358,8148,19
169,8692,19
722,2229,19
1000,8280,14
2555,1225,14
1624,6549,1
1029,8508,17
1662,5333,20
733,8622,3
687,754,5
1168,8327,20
2964,3499,5
2919,6274,16
1320,49,20
418,3761,12
1568,5145,1
799,7864,17
781,9614,5
2769,7533,17
1323,6056,15
1129,4345,13
1150,841,19
1837,662,10
1544,5963,20
693,6755,7
2010,705,8
1684,4893,18
938,6309,2
1958,6748,4
304,8270,20
2761,2088,10
814,9984,10
1537,2667,18
2674,8729,13
1711,8192,7
1492,3869,20
1500,8943,2
1595,7323,6
2873,6396,12
316,5275,4
466,3155,16
1378,6434,18
767,2663,5
404,7582,18
1287,8177,15
2523,9225,18
1861,6935,13
2194,8768,16
954,6485,12
2123,2310,14
2356,5021,19
1020,8855,13
173,9932,6
874,8080,16
2620,9398,15
293,8797,20
2818,1080,8
2867,4592,8
313,2006,10
1493,3836,3
228,1510,15
1677,7197,2
62,8472,3
1956,8920,12
1002,8456,1
1282,1442,17
2903,1128,12
496,2450,9
641,3577,16
1135,1233,4
2452,7733,1
2129,7293,6
2032,6700,7
1184,9699,20
1067,3813,15
2664,4799,14
2375,2982,5
1841,2772,18
954,9219,16
2565,8355,6
1752,4085,4
819,7086,6
2382,3646,19
1444,7942,9
2078,2679,7
390,4496,14
1646,6074,11
714,4878,13
2001,5238,11
1045,4905,1
1713,8552,12
2485,7059,7
216,554,12
2488,8654,6
1112,519,1
2344,1906,6
1804,3462,8
930,9083,12
1362,9464,13
1314,3526,16
1253,3291,1
232,1189,1
1710,2013,5
2758,2968,14
1269,5576,19
2541,9587,20
1715,622,13
2403,3632,10
2744,3941,12
553,199,17
2548,9621,13
2840,648,11
348,4751,14
407,7321,20
447,7429,10
579,9588,17
2311,8440,14
1231,8858,20
1680,3245,9
1963,7606,14
46,3699,11
2229,2331,6
2409,2015,13
512,4477,9
2101,1976,14
1527,5598,10
2208,1062,4
2474,1914,11
479,120,10
852,9232,20
499,5418,8
1538,6984,8
616,8421,3
2380,1954,8
1903,6579,13
800,9517,13
2308,9774,1
1849,6587,8
2500,1201,5
1213,3969,19
560,3266,5
276,1661,1
2159,2060,6
1815,3368,4
1769,2066,1
286,2943,3
513,3505,4
2086,6697,1
789,1203,4
2242,9938,8
771,7582,20
830,1335,7
262,5528,20
1989,4733,2
2411,5039,4
929,9052,5
1218,1975,11
134,4412,9
2846,7470,13
1320,7426,15
2208,3078,3
2342,3715,8
2453,3035,5
437,8550,12
2253,642,5
2165,1631,10
843,8382,2
2280,3418,20
2652,9443,13
1455,4159,8
2959,3650,7
135,3472,5
2107,881,10
1341,5602,14
1553,5795,10
801,455,13
2817,5623,13
242,2474,9
1711,7844,8
1980,1942,16
2085,2457,5
1262,7302,14
1515,8148,7
2269,2682,17
2569,7782,16
726,4473,20
1466,4233,8
923,1263,13
665,6508,3
1444,6615,7
2169,402,5
1283,7487,14
522,451,7
1620,7960,17
2747,6920,17
413,8338,1
2988,4764,1
1115,630,12
758,1277,18
2180,9434,6
241,6422,6
2008,854,11
1805,8828,17
587,4492,14
1079,1331,16
165,4752,19
1765,921,8
1774,7430,11
754,8219,14
2670,7519,20
1413,3518,19
659,518,8
888,8193,14
679,5565,5
1408,8269,20
1696,7224,3
1340,8521,8
1368,8527,3
881,1027,16
736,266,1
2009,8040,9
1238,6902,2
477,9851,16
1434,3794,9
314,9437,12
147,1520,17
1464,5713,20
1060,3589,8
1644,569,20
921,3057,4
2522,4304,9
1977,692,4
1266,2993,19
1464,3379,16
1042,6624,9
438,1988,11
2170,890,19
702,5591,1
201,9352,16
2643,5924,5
1971,7734,5
700,6408,13
747,3400,12
2337,2743,15
2388,1163,3
2653,2675,6
1280,505,14
1499,6430,18
1939,8811,7
1365,3698,2
1924,3213,4
1892,9882,14
1295,9107,18
2166,2416,7
2593,3238,5
1474,5738,12
2312,1442,3
2052,1395,5
2581,6747,3
2843,2785,2
1980,9511,13
2095,4109,17
962,2907,14
1037,1855,16
2582,129,6
957,8055,16
237,3738,19
118,5764,8
964,7374,2
537,3865,15
1881,9164,16
72,4978,16
2337,8508,20
1510,3775,11
2812,1076,20
2583,4414,2
90,3815,9
647,3552,18
2468,4116,20
1306,7080,10
2003,7224,6
442,4312,13
1971,8973,16
188,7083,18
802,8382,1
1710,4511,8
980,6008,13
427,7960,17
301,9711,16
327,7873,9
2058,3210,15
2515,2258,13
1391,3897,3
372,9967,12
1908,2660,2
751,4802,12
1872,8254,4
2427,4768,6
548,3966,8
472,5206,12
559,2455,5
1729,2603,20
1427,1446,7
2061,4842,18
1300,5219,16
2388,2636,19
2636,4249,18
626,9673,17
2387,3737,6
1706,6235,12
1745,5042,16
995,3190,11
489,6843,1
98,2430,2
401,3413,19
421,2977,16
547,9240,14
1906,3023,10
1607,4727,14
2101,393,15
105,9449,16
2757,2848,16
668,3800,1
1288,5299,19
1348,8578,3
1867,187,15
998,5482,19
428,6792,13
2560,485,11
991,3427,3
489,985,16
1371,6516,1
1956,6476,18
1407,2640,16
1808,9640,7
2273,3272,11
1740,9259,3
541,8976,6
1883,651,8
391,6367,8
2878,1595,8
1491,520,18
2003,8362,16
1463,437,13
1455,4763,2
850,549,8
2246,7598,9
1875,6295,18
2544,821,5
1808,3036,10
2564,2677,1
283,816,11
309,453,2
1611,659,10
2585,4886,6
1753,3775,20
595,5143,20
2979,2593,8
2233,8359,13
2931,1150,10
1474,8393,3
2071,2921,19
1461,3630,15
1069,2452,19
1188,5764,19
1106,5626,8
828,1391,16
109,4332,10
1567,7611,1
657,8820,13
319,6450,14
304,3909,10
2438,1570,9
2056,9107,15
2677,3276,1
138,3079,5
602,4089,19
240,6810,1
1591,82,18
2553,9379,10
814,1594,3
2706,4150,9
430,7951,9
694,9901,12
735,2236,16
1078,1417,5
2717,5161,12
2554,2235,16
1092,8603,18
1049,671,18
1279,4569,11
69,428,6
1260,247,3
262,2568,13
2015,3684,17
2314,4560,4
2198,2448,15
1864,9552,15
2368,2890,8
538,9688,20
1069,4225,1
2219,7821,1
19,7159,20
1832,3637,17
2036,4302,18
378,1242,2
2928,567,18
2245,3387,18
2558,8446,7
576,2701,16
1713,946,11
1161,6666,14
2134,5424,12
2099,2247,17
388,4050,15
1694,8761,15
2667,1655,15
448,6834,14
1793,2807,19
2806,4524,8
2710,6584,14
2762,3459,19
2521,7395,12
736,2089,2
2541,1774,6
962,6076,19
1882,6157,13
1203,7913,18
477,6770,16
67,6761,4
1381,5721,5
2670,2413,5
2021,3897,11
2565,3333,10
1324,1040,10
780,1682,17
2306,2324,7
1640,8854,1
2567,2578,11
2821,3558,11
2924,8972,2
2437,3261,16
2987,8327,2
2841,5674,8
2553,135,17
405,3762,17
91,2977,5
2728,9000,4
827,3039,10
2058,8553,16
1198,5149,10
1267,2896,9
1676,1014,11
305,7943,5
868,6354,18
2803,6676,4
2836,9402,17
742,7995,18
742,2072,13
794,8348,16
444,1900,20
2036,4469,6
2625,6206,17
1088,3280,8
1527,8643,9
698,8998,3
2557,5020,1
340,4321,11
865,8007,19
257,5206,20
739,5676,2
2478,148,8
1051,3828,13
1919,9791,5
529,7452,1
1653,490,13
642,8572,3
2436,2448,15
1279,834,7
1533,5263,9
103,813,14
1970,8984,10
1554,813,2
2259,9619,16
1765,2315,5
2269,3946,10
305,5911,15
1753,8486,7
2219,6022,14
1473,2674,5
748,3745,15
1460,2200,12
575,1252,19
373,7784,2
1164,7250,4
2921,9565,11
1623,6581,16
1850,1821,4
477,3090,12
881,5845,20
2384,3996,1
663,6032,3
1345,5231,9
2918,990,14
1589,193,15
634,5051,12
597,2173,2
2813,7759,5
2503,2172,12
1608,8644,17
