product_id,vendor_id,list_date,price,discount
1748,124,2020-08-21 15:14:27,254.00,38.10
1748,8,2018-02-27 18:59:38,206.00,51.50
1749,182,2016-09-02 06:49:04,130.00,31.20
1749,168,2020-12-13 11:55:26,305.00,30.50
1750,130,2017-02-13 22:27:02,681.00,197.49
1750,114,2019-09-03 06:40:28,676.00,128.44
1750,49,2016-07-06 11:39:18,373.00,100.71
1750,103,2021-10-08 09:32:06,632.00,56.88
1750,79,2016-07-04 02:06:26,246.00,73.80
1750,59,2019-08-06 09:09:02,71.00,0.71
1751,35,2022-12-03 16:48:03,381.00,38.10
1751,40,2021-01-22 04:20:40,314.00,31.40
1751,197,2017-02-09 05:18:13,630.00,100.80
1752,56,2016-12-12 16:41:37,103.00,2.06
1752,172,2017-07-17 09:15:30,542.00,140.92
1752,94,2019-02-18 09:55:37,642.00,96.30
1752,110,2020-02-29 00:53:34,208.00,54.08
1753,33,2018-09-15 07:02:29,690.00,103.50
1753,165,2020-12-07 18:11:36,496.00,59.52
1753,129,2022-09-06 00:37:01,329.00,55.93
1753,14,2017-08-13 14:22:59,509.00,142.52
1753,101,2021-10-29 05:08:44,517.00,62.04
1753,35,2022-09-05 20:36:02,391.00,74.29
1753,132,2016-10-23 17:39:11,253.00,73.37
1753,153,2022-12-05 12:41:24,582.00,151.32
1753,49,2021-08-25 10:31:39,598.00,119.60
1753,126,2019-03-24 02:03:05,422.00,8.44
1753,7,2021-03-16 18:11:07,62.00,3.72
1753,94,2022-05-16 14:32:25,605.00,48.40
1754,45,2022-03-12 17:35:29,92.00,23.92
1754,89,2016-01-15 04:48:55,83.00,22.41
1754,65,2016-12-06 04:31:26,694.00,111.04
1754,73,2018-05-10 04:13:03,514.00,154.20
1755,33,2016-11-02 12:17:30,565.00,39.55
1755,71,2018-06-21 10:22:31,615.00,116.85
1755,82,2020-05-14 17:56:05,419.00,62.85
1755,51,2021-04-02 07:05:34,471.00,9.42
1755,73,2019-11-23 00:48:45,92.00,16.56
1755,68,2021-11-29 04:14:52,232.00,9.28
1756,151,2020-10-10 00:52:46,619.00,24.76
1756,110,2021-03-28 06:37:53,306.00,0.00
1756,186,2019-07-20 09:43:54,62.00,16.12
1757,109,2018-09-16 01:04:13,372.00,81.84
1757,163,2016-01-08 12:36:52,220.00,59.40
1757,190,2020-08-29 17:04:56,388.00,104.76
1757,146,2016-09-17 13:07:54,575.00,23.00
1758,129,2018-04-30 02:11:17,465.00,83.70
1758,62,2016-11-28 12:24:24,186.00,3.72
1758,7,2018-05-18 16:34:41,491.00,98.20
1758,76,2020-04-04 22:05:38,55.00,7.70
1758,37,2021-04-16 14:21:34,274.00,73.98
1758,80,2016-09-08 04:08:05,409.00,73.62
1759,33,2019-09-01 22:02:06,341.00,81.84
1759,96,2016-02-10 11:19:24,482.00,38.56
1759,132,2020-05-17 01:55:46,380.00,102.60
1759,165,2020-02-20 13:16:43,385.00,100.10
1759,52,2019-01-31 02:25:46,194.00,0.00
1760,11,2018-10-09 21:58:29,320.00,73.60
1760,66,2018-07-27 17:17:07,261.00,54.81
1760,80,2016-11-08 10:28:47,258.00,30.96
1760,54,2022-11-20 05:45:30,271.00,5.42
1761,192,2019-09-11 09:43:28,511.00,91.98
1761,130,2018-04-15 09:46:53,615.00,92.25
1761,99,2021-02-19 12:26:55,97.00,5.82
1762,111,2016-06-08 05:43:31,240.00,67.20
1762,88,2018-01-23 06:58:39,499.00,44.91
1762,13,2020-05-10 10:38:51,586.00,111.34
1762,97,2021-01-04 05:30:57,184.00,3.68
1762,68,2020-02-16 16:34:39,278.00,44.48
1762,158,2018-06-14 01:23:13,143.00,24.31
1762,194,2022-04-04 12:40:59,668.00,173.68
1763,133,2021-11-25 16:18:47,68.00,7.48
1763,84,2020-04-23 09:05:10,332.00,66.40
1763,126,2019-11-17 14:32:28,600.00,30.00
1763,139,2019-02-14 08:53:51,83.00,4.15
1764,187,2020-06-07 13:21:47,577.00,126.94
1764,177,2016-10-04 14:35:31,284.00,76.68
1764,188,2020-09-23 17:43:54,566.00,169.80
1764,94,2018-01-05 22:46:29,658.00,78.96
1764,179,2016-11-19 06:34:53,323.00,71.06
1764,120,2022-02-11 11:05:48,625.00,50.00
1765,20,2022-02-04 22:11:17,691.00,89.83
1765,33,2019-12-08 09:38:57,655.00,124.45
1765,27,2020-09-29 12:47:28,512.00,122.88
1765,122,2016-11-11 20:26:08,120.00,31.20
1765,99,2018-12-20 07:15:29,651.00,26.04
1766,33,2022-02-20 14:30:16,54.00,12.42
1766,149,2017-12-10 11:17:48,536.00,91.12
1766,148,2017-04-26 20:36:36,616.00,67.76
1766,90,2017-11-01 15:56:33,393.00,31.44
1766,105,2016-03-01 18:08:01,337.00,43.81
1766,65,2022-03-10 13:02:11,386.00,50.18
1767,112,2022-02-11 15:06:25,532.00,15.96
1767,101,2021-03-03 02:38:21,631.00,25.24
1767,126,2020-02-26 03:37:24,242.00,48.40
1767,168,2017-12-21 06:16:49,619.00,160.94
1767,66,2022-09-17 17:17:21,133.00,35.91
1767,181,2017-04-18 18:01:24,207.00,14.49
1767,37,2022-12-06 00:05:03,457.00,118.82
1767,57,2022-09-06 03:39:17,322.00,25.76
1767,200,2018-06-01 12:04:26,518.00,145.04
1768,118,2021-02-20 13:04:26,321.00,12.84
1768,4,2018-04-30 01:49:03,401.00,76.19
1768,37,2019-05-11 12:42:44,304.00,63.84
1768,157,2018-05-29 21:19:10,235.00,32.90
1769,21,2022-05-19 09:36:07,374.00,52.36
1769,125,2021-04-19 08:46:53,475.00,142.50
1769,27,2022-08-08 10:53:46,650.00,6.50
1769,135,2020-04-13 08:44:40,287.00,28.70
1769,60,2019-06-18 15:38:25,355.00,56.80
1769,89,2020-04-05 08:20:40,364.00,58.24
1769,200,2022-02-09 09:57:58,517.00,36.19
1770,184,2017-08-10 09:27:33,656.00,157.44
1770,86,2017-01-11 15:13:11,295.00,2.95
1770,28,2016-03-25 11:23:03,461.00,92.20
1770,32,2017-05-02 09:02:05,531.00,132.75
1770,84,2018-12-24 02:03:41,380.00,53.20
1770,29,2018-03-21 18:19:21,100.00,6.00
1770,116,2019-03-15 00:53:32,266.00,58.52
1771,1,2020-10-20 06:44:56,433.00,0.00
1771,6,2019-02-10 16:17:37,397.00,119.10
1771,108,2022-05-07 05:02:23,396.00,110.88
1771,170,2019-04-15 08:32:38,119.00,33.32
1771,132,2019-07-23 02:15:58,81.00,1.62
1772,98,2016-05-29 07:20:01,700.00,161.00
1772,125,2017-06-27 20:52:23,399.00,47.88
1772,197,2020-02-15 13:58:16,584.00,87.60
1772,86,2017-03-27 09:23:35,500.00,50.00
1772,167,2017-07-31 22:42:36,390.00,93.60
1772,133,2020-06-09 04:30:16,674.00,128.06
1773,88,2019-01-22 09:09:51,297.00,83.16
1773,118,2020-04-16 06:30:49,410.00,86.10
1773,18,2018-09-29 03:32:16,71.00,9.23
1773,108,2020-07-24 19:15:47,585.00,17.55
1773,167,2021-07-21 15:13:55,486.00,140.94
1774,125,2020-11-05 02:33:16,433.00,112.58
1774,159,2022-07-20 13:44:36,176.00,17.60
1775,25,2020-01-10 22:22:41,76.00,9.12
1776,93,2016-05-22 19:29:24,136.00,2.72
1776,158,2021-09-06 03:49:03,107.00,0.00
1776,88,2017-10-25 14:29:33,423.00,114.21
1776,171,2019-12-04 01:01:20,178.00,28.48
1776,74,2020-02-16 04:05:09,388.00,0.00
1776,144,2022-11-16 09:01:54,198.00,13.86
1777,169,2016-03-05 04:29:37,217.00,34.72
1777,193,2018-10-16 08:47:51,405.00,113.40
1777,167,2019-04-22 07:29:25,687.00,123.66
1777,45,2022-07-21 08:46:49,498.00,129.48
1777,116,2016-03-30 21:38:05,263.00,13.15
1778,139,2019-12-27 11:14:42,252.00,35.28
1778,130,2016-12-06 15:52:34,435.00,30.45
1778,155,2021-04-18 13:46:16,461.00,50.71
1778,81,2017-10-08 15:27:46,159.00,22.26
1779,100,2016-06-29 12:44:27,344.00,82.56
1779,122,2018-09-19 23:22:30,631.00,44.17
1779,132,2019-09-07 10:10:08,279.00,83.70
1779,175,2019-05-02 06:54:01,63.00,2.52
1779,70,2019-07-27 09:29:22,238.00,35.70
1779,22,2018-07-29 13:56:31,496.00,128.96
1780,52,2019-06-19 22:28:31,441.00,105.84
1780,89,2017-01-12 07:02:50,448.00,44.80
1780,131,2022-10-24 04:44:59,537.00,139.62
1780,76,2021-11-17 10:26:58,509.00,101.80
1781,33,2017-11-13 05:03:54,669.00,100.35
1781,141,2021-09-11 21:50:38,683.00,0.00
1781,190,2017-02-10 00:11:34,435.00,8.70
1781,56,2018-12-30 05:04:03,222.00,2.22
1781,192,2019-07-22 07:53:15,379.00,22.74
1781,145,2021-01-31 16:13:59,516.00,129.00
1781,107,2017-12-17 21:41:31,442.00,88.40
1781,48,2017-07-26 04:08:33,87.00,10.44
1781,139,2020-09-12 18:58:33,697.00,6.97
1781,199,2016-08-24 02:56:46,176.00,51.04
1781,146,2017-09-08 01:03:39,478.00,86.04
1781,166,2018-01-20 19:12:56,511.00,35.77
1782,146,2017-09-17 05:56:21,380.00,15.20
1782,84,2019-03-24 07:43:46,640.00,192.00
1782,123,2020-01-15 06:07:33,407.00,77.33
1782,35,2020-01-19 08:24:06,384.00,99.84
1782,4,2016-02-07 06:26:37,176.00,47.52
1782,22,2021-05-04 18:24:18,376.00,67.68
1782,177,2020-09-11 15:57:35,448.00,22.40
1783,46,2020-11-05 11:24:23,62.00,4.34
1783,149,2021-12-20 17:38:33,555.00,44.40
1783,170,2019-06-07 15:09:24,354.00,88.50
1783,51,2021-02-16 10:31:12,432.00,112.32
1783,70,2016-10-07 09:15:40,546.00,152.88
1783,15,2019-08-22 12:35:51,89.00,16.02
1783,199,2019-08-25 04:52:07,301.00,90.30
1783,125,2016-05-15 07:03:43,397.00,35.73
1783,113,2017-10-09 04:03:28,406.00,64.96
1784,50,2022-12-06 03:34:53,418.00,117.04
1784,93,2016-08-17 15:32:16,191.00,24.83
1784,159,2016-02-28 16:10:33,267.00,66.75
1785,140,2022-10-18 13:33:56,87.00,3.48
1785,194,2021-07-20 07:19:21,670.00,134.00
1785,171,2018-10-20 20:44:17,463.00,92.60
1785,9,2018-12-27 11:50:50,107.00,16.05
1785,131,2022-05-17 02:19:15,386.00,38.60
1786,3,2022-02-28 10:25:39,173.00,38.06
1786,134,2018-09-12 05:10:39,621.00,49.68
1786,113,2019-07-06 16:48:26,455.00,136.50
1786,102,2018-01-10 21:09:37,272.00,51.68
1786,19,2019-07-15 07:22:03,263.00,13.15
1787,13,2016-10-08 17:23:21,646.00,187.34
1787,170,2017-11-11 22:56:28,383.00,45.96
1787,56,2019-11-22 23:49:51,323.00,25.84
1787,86,2020-05-20 13:51:22,218.00,23.98
1787,66,2018-03-27 01:27:48,55.00,11.55
1788,93,2020-05-11 11:05:12,175.00,10.50
1788,157,2019-02-18 04:11:24,531.00,5.31
1789,181,2018-04-21 04:51:27,124.00,33.48
1789,27,2020-05-29 18:53:01,605.00,78.65
1789,70,2021-01-25 22:47:24,204.00,16.32
1789,35,2022-08-09 04:35:59,422.00,25.32
1789,187,2021-05-17 02:41:17,543.00,43.44
1789,28,2022-01-26 16:22:05,470.00,32.90
1790,128,2016-10-16 02:43:01,298.00,68.54
1790,18,2020-04-06 19:37:55,252.00,17.64
1790,121,2016-11-14 17:03:39,336.00,36.96
1790,170,2016-05-01 11:54:57,243.00,24.30
1790,21,2016-11-30 00:40:27,486.00,72.90
1790,140,2021-11-19 05:16:38,294.00,23.52
1791,117,2016-08-21 07:06:50,557.00,27.85
1791,143,2019-07-09 23:48:34,675.00,13.50
1791,15,2016-08-27 06:22:07,656.00,26.24
1791,71,2019-06-25 17:10:12,231.00,39.27
1792,24,2018-08-02 13:17:30,148.00,17.76
1792,9,2020-07-23 02:51:05,567.00,62.37
1793,114,2021-03-10 13:01:32,626.00,162.76
1793,196,2019-01-15 15:35:56,119.00,32.13
1793,97,2020-10-28 01:23:38,58.00,1.74
1793,155,2022-05-23 11:28:45,436.00,78.48
1793,192,2019-03-02 10:25:39,265.00,47.70
1793,177,2018-12-21 00:15:04,137.00,4.11
1794,154,2021-12-09 20:14:02,605.00,24.20
1794,149,2017-11-20 13:10:46,373.00,100.71
1794,198,2021-02-13 09:59:56,230.00,25.30
1795,17,2022-11-14 00:01:24,221.00,64.09
1795,147,2017-11-23 14:43:26,254.00,55.88
1795,89,2022-10-07 10:45:37,383.00,0.00
1795,107,2019-04-04 00:15:28,269.00,69.94
1795,97,2019-12-27 11:23:05,241.00,65.07
1795,183,2020-02-03 09:23:19,312.00,71.76
1796,131,2022-01-17 03:03:35,692.00,173.00
1796,197,2019-02-15 14:16:50,320.00,32.00
1796,188,2021-01-02 02:46:24,549.00,27.45
1796,130,2021-01-14 22:20:32,660.00,151.80
1797,36,2022-06-27 19:09:45,369.00,51.66
1797,76,2020-09-08 19:34:16,402.00,96.48
1798,153,2019-07-19 14:46:36,219.00,54.75
1798,161,2016-03-05 23:45:20,102.00,9.18
1798,163,2018-07-25 01:21:07,552.00,138.00
1798,102,2022-04-08 15:01:09,460.00,82.80
1799,114,2022-12-19 13:59:49,444.00,75.48
1799,29,2022-05-04 20:47:24,219.00,35.04
1799,148,2022-06-06 14:39:03,447.00,35.76
1799,87,2022-11-23 17:07:06,164.00,14.76
1799,28,2022-11-18 11:04:01,319.00,73.37
1799,159,2019-05-04 18:53:15,634.00,164.84
1800,181,2021-06-01 12:41:07,321.00,83.46
1800,66,2019-07-06 16:17:25,118.00,0.00
1800,160,2020-12-28 10:09:59,483.00,14.49
1800,20,2021-03-13 05:38:31,104.00,5.20
1800,150,2020-07-07 09:32:15,276.00,0.00
1801,101,2016-08-07 21:36:56,374.00,97.24
1801,199,2022-08-20 13:31:23,650.00,188.50
1801,87,2021-07-08 07:05:49,524.00,52.40
1801,30,2019-05-29 18:47:55,429.00,0.00
1802,27,2016-09-03 08:29:19,370.00,22.20
1803,72,2022-08-15 13:47:53,606.00,133.32
1803,178,2019-06-27 05:19:24,602.00,42.14
1803,175,2018-06-19 07:26:08,155.00,23.25
1804,95,2016-03-01 20:51:42,335.00,80.40
1804,164,2021-10-24 23:14:15,305.00,88.45
1804,130,2018-01-02 10:51:14,209.00,48.07
1804,136,2022-04-21 17:12:03,323.00,90.44
1804,64,2017-03-09 11:13:01,249.00,42.33
1804,2,2021-12-31 09:31:37,557.00,33.42
1804,120,2018-06-24 03:08:04,271.00,73.17
1805,190,2016-04-24 00:32:39,476.00,28.56
1805,61,2016-09-11 00:14:18,306.00,88.74
1805,133,2016-06-24 13:47:40,188.00,26.32
1806,196,2022-09-22 14:42:56,602.00,78.26
1807,142,2017-09-22 14:08:03,114.00,30.78
1807,37,2018-07-18 03:17:58,473.00,47.30
1807,110,2021-12-19 23:06:03,406.00,109.62
1807,182,2017-07-07 07:44:32,513.00,153.90
1808,102,2022-09-03 00:07:30,502.00,60.24
1808,48,2022-11-22 08:20:04,247.00,22.23
1808,195,2022-03-16 00:04:34,547.00,136.75
1808,192,2022-04-12 11:05:59,87.00,6.96
1809,70,2020-10-11 22:37:38,322.00,86.94
1809,82,2017-07-19 06:59:08,700.00,14.00
1809,112,2022-11-16 08:01:46,369.00,95.94
1809,158,2021-05-31 03:41:43,643.00,96.45
1809,181,2017-09-27 07:17:51,112.00,4.48
1809,167,2016-08-27 11:50:29,318.00,95.40
1809,44,2018-04-06 08:18:17,648.00,110.16
1809,96,2022-09-29 16:36:29,96.00,28.80
1810,134,2020-06-09 15:54:10,558.00,161.82
1810,30,2017-04-16 01:45:58,111.00,1.11
1810,82,2020-02-29 17:06:20,607.00,42.49
1810,37,2021-08-19 19:17:33,610.00,12.20
1810,64,2016-01-20 03:04:20,527.00,0.00
1810,73,2017-06-11 21:45:03,286.00,40.04
1810,95,2019-08-01 09:24:22,376.00,22.56
1810,159,2021-03-14 00:32:14,334.00,6.68
1811,77,2018-09-09 14:03:09,684.00,143.64
1811,3,2021-11-17 20:46:17,185.00,7.40
1811,69,2017-09-03 20:30:37,552.00,5.52
1811,98,2021-03-16 15:42:17,660.00,184.80
1812,80,2019-01-05 06:33:18,178.00,49.84
1812,135,2018-05-19 08:48:25,377.00,86.71
1812,112,2017-06-11 18:34:44,469.00,4.69
1812,58,2021-01-15 09:34:48,91.00,26.39
1812,196,2022-05-30 08:50:12,401.00,64.16
1812,124,2018-11-28 07:11:44,239.00,23.90
1812,165,2021-09-25 06:52:35,72.00,3.60
1812,74,2019-05-23 06:23:04,446.00,22.30
1812,15,2018-02-19 01:31:23,284.00,65.32
1813,94,2022-02-06 20:07:52,421.00,46.31
1813,126,2019-12-06 00:04:53,182.00,43.68
1813,115,2020-12-31 20:44:42,57.00,1.71
1813,172,2016-01-03 01:56:06,496.00,89.28
1814,123,2019-09-13 19:18:05,556.00,44.48
1814,69,2022-12-23 08:53:11,385.00,73.15
1814,144,2019-02-05 14:33:53,254.00,27.94
1814,57,2021-01-25 03:08:11,342.00,44.46
1814,92,2022-05-10 05:03:55,135.00,9.45
1814,163,2017-02-12 01:18:30,491.00,29.46
1814,179,2019-12-14 23:42:53,552.00,154.56
1814,35,2019-10-21 14:17:15,695.00,180.70
1815,84,2017-04-14 00:10:21,103.00,24.72
1815,77,2021-12-01 04:50:32,212.00,36.04
1815,128,2022-01-19 11:07:35,633.00,139.26
1815,22,2016-05-03 08:57:17,384.00,80.64
1815,125,2022-05-18 19:30:15,330.00,95.70
1815,168,2018-01-12 17:14:18,237.00,16.59
1816,62,2016-06-12 03:12:26,57.00,13.68
1816,114,2017-03-02 06:39:18,317.00,88.76
1816,53,2016-02-13 14:21:25,61.00,14.64
1817,154,2021-04-06 20:39:26,374.00,104.72
1817,178,2018-09-15 05:49:15,168.00,35.28
1817,102,2016-11-18 16:15:33,297.00,62.37
1817,166,2019-12-21 16:17:52,399.00,75.81
1817,26,2019-05-05 17:50:02,149.00,0.00
1818,57,2017-01-06 18:46:33,674.00,33.70
1818,22,2016-05-31 04:39:55,230.00,13.80
1818,99,2021-07-29 16:59:47,508.00,152.40
1818,164,2020-01-02 01:05:58,262.00,36.68
1818,174,2021-12-02 11:32:46,412.00,8.24
1818,91,2021-04-17 19:28:37,355.00,31.95
1818,28,2022-05-20 08:40:32,658.00,26.32
1819,195,2017-10-22 19:59:53,525.00,0.00
1819,43,2018-03-13 22:46:50,644.00,109.48
1819,159,2016-06-02 10:46:07,263.00,23.67
1819,38,2017-03-01 20:08:36,506.00,5.06
1819,76,2016-03-23 15:09:33,387.00,30.96
1819,69,2018-05-13 14:54:45,428.00,107.00
1820,92,2018-11-02 07:59:35,105.00,24.15
1820,160,2020-11-21 23:32:24,675.00,67.50
1820,40,2017-06-27 02:32:59,677.00,13.54
1820,50,2018-05-03 00:34:38,419.00,29.33
1820,83,2016-01-10 07:49:24,686.00,178.36
1820,126,2020-07-09 00:08:58,309.00,33.99
1821,17,2018-09-08 21:50:58,613.00,91.95
1821,149,2019-09-11 21:10:34,58.00,9.86
1821,2,2017-03-17 21:12:06,73.00,12.41
1821,21,2016-03-01 10:18:52,518.00,103.60
1822,58,2017-09-01 19:35:15,565.00,16.95
1822,64,2017-02-15 23:05:55,127.00,36.83
1822,107,2018-03-01 15:31:34,258.00,51.60
1822,157,2022-02-18 04:38:31,659.00,131.80
1822,81,2018-02-21 16:04:01,138.00,31.74
1822,7,2017-06-19 09:17:40,570.00,68.40
1823,73,2016-01-18 07:40:35,514.00,77.10
1823,93,2017-05-17 21:31:55,295.00,8.85
1823,71,2016-08-01 02:09:24,672.00,168.00
1823,76,2016-11-25 11:26:06,282.00,22.56
1823,82,2021-09-28 14:27:33,446.00,111.50
1823,187,2016-10-23 13:31:05,153.00,29.07
1824,51,2016-05-28 00:52:59,224.00,64.96
1824,90,2016-10-20 18:20:19,624.00,56.16
1824,100,2017-03-13 14:45:43,678.00,149.16
1824,107,2022-01-15 09:27:21,689.00,151.58
1824,108,2016-11-07 04:54:21,236.00,23.60
1825,111,2018-09-07 09:59:23,177.00,17.70
1825,28,2022-04-17 14:10:30,180.00,23.40
1825,179,2022-12-08 22:11:48,310.00,65.10
1825,38,2022-03-12 15:50:46,437.00,61.18
1825,88,2022-10-24 12:01:16,624.00,49.92
1825,60,2022-09-18 18:17:16,320.00,9.60
1825,121,2018-08-20 02:02:29,180.00,50.40
1825,198,2018-09-02 18:19:45,624.00,62.40
1826,84,2019-12-15 20:33:11,283.00,36.79
1826,198,2021-05-04 11:32:14,175.00,3.50
1826,136,2019-06-01 05:06:29,101.00,24.24
1826,161,2020-09-06 10:52:58,151.00,9.06
1827,200,2021-10-02 06:36:58,62.00,7.44
1827,108,2020-08-18 17:36:56,85.00,1.70
1827,46,2018-12-12 08:59:10,451.00,18.04
1827,13,2021-10-08 18:53:48,612.00,73.44
1827,65,2021-03-24 01:53:50,155.00,43.40
1828,33,2016-07-18 01:27:45,219.00,48.18
1828,19,2017-06-09 13:38:59,328.00,36.08
1828,191,2021-10-31 05:03:23,293.00,58.60
1829,90,2019-12-14 16:03:56,585.00,122.85
1829,108,2021-06-18 04:52:50,208.00,49.92
1829,200,2022-03-05 03:21:45,367.00,110.10
1829,98,2022-02-12 00:51:17,463.00,101.86
1829,137,2020-04-25 18:26:36,455.00,95.55
1829,105,2021-08-08 20:40:18,318.00,22.26
1829,104,2021-12-06 03:06:09,579.00,150.54
1829,162,2019-06-21 17:52:38,494.00,19.76
1829,72,2021-06-21 03:14:15,365.00,25.55
1830,161,2019-06-24 00:29:47,357.00,71.40
1830,16,2022-10-15 23:01:45,116.00,16.24
1830,91,2017-05-07 14:54:55,575.00,138.00
1831,79,2022-05-19 15:14:53,261.00,46.98
1831,29,2017-11-07 20:59:17,480.00,91.20
1832,123,2022-10-22 15:58:41,357.00,99.96
1832,196,2022-02-06 00:46:12,618.00,185.40
1832,7,2021-07-11 03:43:28,655.00,189.95
1832,4,2018-09-11 23:56:13,382.00,103.14
1832,27,2020-02-17 18:41:16,134.00,21.44
1832,84,2020-12-27 04:17:58,207.00,41.40
1832,144,2016-09-24 06:15:41,553.00,116.13
1832,141,2019-09-05 21:35:50,606.00,54.54
1832,130,2022-12-06 01:32:35,475.00,137.75
1833,190,2022-06-30 15:40:31,202.00,54.54
1833,200,2022-08-26 12:29:43,657.00,118.26
1833,16,2018-08-27 09:47:04,557.00,0.00
1833,66,2022-10-10 02:08:02,453.00,63.42
1834,94,2022-05-19 15:10:56,606.00,60.60
1834,181,2018-05-11 00:49:21,161.00,0.00
1834,179,2022-08-27 03:40:20,143.00,20.02
1834,19,2018-11-09 06:36:38,329.00,19.74
1835,84,2017-12-30 00:05:31,547.00,54.70
1835,136,2017-08-12 08:08:04,617.00,160.42
1835,6,2022-12-02 08:53:07,117.00,35.10
1835,7,2019-08-16 18:30:32,392.00,94.08
1835,52,2018-05-22 20:09:48,137.00,36.99
1836,184,2020-03-24 11:20:31,605.00,42.35
1836,169,2016-05-30 15:25:19,589.00,153.14
1836,117,2018-04-20 06:35:09,521.00,26.05
1836,29,2018-08-11 18:12:12,73.00,7.30
1836,183,2016-02-03 14:07:03,659.00,151.57
1836,128,2021-05-09 22:59:27,154.00,18.48
1836,5,2022-10-09 10:04:27,646.00,129.20
1836,141,2018-11-08 03:08:09,399.00,51.87
1837,41,2017-04-29 22:18:23,572.00,51.48
1837,17,2020-04-13 10:04:37,429.00,25.74
1837,54,2017-05-18 17:47:02,251.00,67.77
1838,46,2021-10-21 12:23:42,358.00,89.50
1838,165,2017-01-28 13:30:35,630.00,157.50
1838,151,2016-02-09 20:24:15,222.00,13.32
1839,126,2021-02-05 15:03:15,213.00,44.73
1839,40,2018-10-14 07:25:53,169.00,40.56
1839,57,2018-06-12 05:29:07,690.00,96.60
1840,102,2022-09-09 15:15:44,226.00,31.64
1840,45,2021-08-01 04:58:06,559.00,167.70
1840,125,2017-02-12 00:54:24,143.00,1.43
1840,136,2018-01-19 03:42:04,516.00,41.28
1840,68,2021-05-29 07:05:44,284.00,59.64
1840,87,2019-08-20 03:52:12,305.00,33.55
1840,84,2021-04-23 14:57:01,402.00,36.18
1841,95,2017-09-26 18:30:39,331.00,39.72
1841,114,2020-04-10 23:47:27,616.00,160.16
1841,137,2019-07-05 07:06:32,573.00,160.44
1841,184,2020-06-12 09:50:23,250.00,15.00
1841,82,2018-11-25 13:39:41,505.00,70.70
1842,117,2016-01-13 23:49:29,249.00,52.29
1842,83,2017-08-29 05:36:24,186.00,33.48
1842,2,2020-05-16 08:58:38,55.00,11.00
1842,8,2016-12-25 19:27:35,255.00,7.65
1843,159,2016-10-15 12:25:44,196.00,29.40
1843,30,2021-05-01 18:24:48,135.00,40.50
1843,118,2019-02-20 14:18:11,266.00,18.62
1843,79,2020-07-30 06:08:03,588.00,0.00
1843,2,2016-08-13 12:52:53,596.00,77.48
1843,53,2016-07-23 13:30:20,669.00,107.04
1843,121,2020-03-08 07:49:24,431.00,64.65
1843,182,2021-09-02 02:56:28,324.00,61.56
1843,22,2016-09-23 12:02:53,454.00,131.66
1843,104,2022-01-17 19:43:31,166.00,18.26
1843,91,2016-10-24 03:49:37,526.00,126.24
1843,158,2018-07-14 05:23:59,406.00,117.74
1844,33,2019-08-13 22:36:58,581.00,63.91
1844,100,2022-06-06 05:04:26,554.00,27.70
1844,54,2021-05-31 21:58:54,82.00,13.12
1845,9,2017-09-30 13:18:14,557.00,27.85
1845,115,2020-09-19 19:58:51,320.00,9.60
1845,142,2022-06-09 14:57:53,152.00,33.44
1845,155,2016-12-07 08:11:06,302.00,69.46
1846,83,2018-11-11 03:58:44,206.00,41.20
1846,95,2022-02-07 13:33:19,450.00,58.50
1846,30,2022-06-06 20:05:01,89.00,4.45
1846,23,2016-02-22 22:25:41,258.00,49.02
1846,73,2020-03-10 09:06:57,292.00,14.60
1846,192,2022-08-26 00:47:55,195.00,56.55
1846,57,2016-10-25 07:57:10,86.00,11.18
1846,77,2022-02-16 07:13:59,237.00,33.18
1846,138,2021-03-28 08:52:11,682.00,0.00
1846,9,2016-04-04 03:42:21,560.00,123.20
1846,133,2018-11-19 03:11:26,326.00,88.02
1846,27,2019-07-26 13:12:09,648.00,25.92
1846,101,2018-04-14 11:49:48,145.00,24.65
1847,182,2022-07-25 11:03:35,303.00,51.51
1847,153,2017-06-28 02:30:26,680.00,122.40
1847,76,2021-04-06 15:10:21,228.00,9.12
1847,45,2017-07-28 11:50:33,290.00,46.40
1847,143,2020-08-24 02:58:52,263.00,55.23
1847,73,2016-02-23 15:23:32,421.00,84.20
1848,29,2019-06-08 07:17:56,532.00,101.08
1848,102,2020-09-02 18:55:14,553.00,116.13
1848,9,2020-04-15 03:26:38,518.00,155.40
1849,196,2018-01-01 16:36:39,411.00,16.44
1849,162,2020-04-09 04:56:49,478.00,43.02
1849,178,2020-06-08 00:04:14,511.00,91.98
1850,193,2022-03-17 02:59:49,190.00,49.40
1850,195,2016-03-12 15:07:16,283.00,65.09
1850,44,2018-04-02 12:33:33,381.00,110.49
1850,196,2018-02-20 01:57:33,622.00,87.08
1851,68,2017-10-28 16:17:35,539.00,5.39
1851,151,2021-02-08 14:05:59,472.00,84.96
1851,72,2018-09-20 22:02:54,515.00,15.45
1851,80,2016-03-19 07:53:48,385.00,107.80
1851,154,2018-01-12 01:06:12,56.00,0.56
1852,37,2022-12-29 14:15:35,548.00,93.16
1852,29,2021-03-24 23:15:05,463.00,83.34
1853,157,2018-02-27 08:12:32,498.00,114.54
1853,190,2016-06-25 02:02:18,52.00,4.16
1853,81,2019-07-02 09:19:19,234.00,63.18
1853,106,2016-02-20 11:16:19,293.00,38.09
1853,36,2018-01-16 13:06:30,247.00,2.47
1854,160,2016-11-15 22:38:25,496.00,109.12
